id,pet_type,scheme,factor,option,rate,limit
17720,cat,bronze,pet_age,1,0.8225573770491804,2250.0
17721,cat,bronze,pet_age,2,0.896,2250.0
17722,cat,bronze,pet_age,3,0.9224000000000001,2250.0
17723,cat,bronze,pet_age,4,0.9496,2250.0
17724,cat,bronze,pet_age,5,0.976,2250.0
17725,cat,bronze,pet_age,6,0.9878800000000001,2250.0
17726,cat,bronze,pet_age,7,1.0001200000000001,2250.0
17727,cat,bronze,pet_age,8,1.012,2250.0
17728,cat,bronze,pet_age,9,1.00804,2250.0
17729,cat,bronze,pet_age,10,1.0039600000000002,2250.0
17730,cat,bronze,pet_age,11,1.0,2250.0
17731,cat,bronze,pet_age,12,0.9864700000000001,2250.0
17732,cat,bronze,pet_age,13,0.9725300000000001,2250.0
17733,cat,bronze,pet_age,14,0.959,2250.0
17734,cat,bronze,pet_age,15,0.94415,2250.0
17735,cat,bronze,pet_age,16,0.9288500000000001,2250.0
17736,cat,bronze,pet_age,17,0.914,2250.0
17737,cat,bronze,pet_age,18,0.90212,2250.0
17738,cat,bronze,pet_age,19,0.88988,2250.0
17739,cat,bronze,pet_age,20,0.878,2250.0
17740,cat,bronze,pet_age,21,0.88592,2250.0
17741,cat,bronze,pet_age,22,0.8940800000000001,2250.0
17742,cat,bronze,pet_age,23,0.902,2250.0
17743,cat,bronze,pet_age,24–28,0.902,2250.0
17744,cat,bronze,pet_age,29–31,0.902,2250.0
17745,cat,bronze,pet_age,32–34,0.8895,2250.0
17746,cat,bronze,pet_age,35–37,0.877,2250.0
17747,cat,bronze,pet_age,38–40,0.877,2250.0
17748,cat,bronze,pet_age,41–43,0.877,2250.0
17749,cat,bronze,pet_age,44–46,0.8685,2250.0
17750,cat,bronze,pet_age,47–48,0.86,2250.0
17751,cat,bronze,pet_age,49–54,0.86,2250.0
17752,cat,bronze,pet_age,55–60,0.8535,2250.0
17753,cat,bronze,pet_age,61–66,0.847,2250.0
17754,cat,bronze,pet_age,67–72,0.8404999999999999,2250.0
17755,cat,bronze,pet_age,73–78,0.834,2250.0
17756,cat,bronze,pet_age,79–84,0.84525,2250.0
17757,cat,bronze,pet_age,85–90,0.8565,2250.0
17758,cat,bronze,pet_age,91–96,0.86775,2250.0
17759,cat,bronze,pet_age,97–102,0.879,2250.0
17760,cat,bronze,pet_age,103–108,0.87625,2250.0
17761,cat,bronze,pet_age,109–114,0.8734999999999999,2250.0
17762,cat,bronze,pet_age,115–120,0.87075,2250.0
17763,cat,bronze,pet_age,121–126,0.868,2250.0
17764,cat,bronze,pet_age,127–132,0.8665,2250.0
17765,cat,bronze,pet_age,133–138,0.865,2250.0
17766,cat,bronze,pet_age,139–144,0.8634999999999999,2250.0
17767,cat,bronze,pet_age,145–150,0.862,2250.0
17768,cat,bronze,pet_age,151–156,0.86125,2250.0
17769,cat,bronze,pet_age,157–162,0.8605,2250.0
17770,cat,bronze,pet_age,163–168,0.85975,2250.0
17771,cat,bronze,pet_age,169–174,0.859,2250.0
17772,cat,bronze,pet_age,175–180,0.86075,2250.0
17773,cat,bronze,pet_age,181–186,0.8625,2250.0
17774,cat,bronze,pet_age,187–192,0.86425,2250.0
17775,cat,bronze,pet_age,193–204,0.866,2250.0
17776,cat,bronze,pet_age,205–216,0.866,2250.0
17777,cat,bronze,pet_age,217–228,0.866,2250.0
17778,cat,bronze,pet_age,229–240,0.866,2250.0
17779,cat,bronze,pet_age,241+,0.866,2250.0
17780,cat,bronze,pet_age_gender,female: 1–50,0.818,2250.0
17781,cat,bronze,pet_age_gender,female: 51–100,0.851,2250.0
17782,cat,bronze,pet_age_gender,female: 101+,1.0,2250.0
17783,cat,bronze,pet_age_gender,male: 1–50,1.069,2250.0
17784,cat,bronze,pet_age_gender,male: 51–100,1.071,2250.0
17785,cat,bronze,pet_age_gender,male: 101+,1.04,2250.0
17786,cat,bronze,cat_breed,moggie,0.8951807249999999,2250.0
17787,cat,bronze,cat_breed,abyssinian,1.0379,2250.0
17788,cat,bronze,cat_breed,aladseer,1.2947652951605062,2250.0
17789,cat,bronze,cat_breed,alpaca,999.0,2250.0
17790,cat,bronze,cat_breed,american blue,1.085,2250.0
17791,cat,bronze,cat_breed,american curl,1.07,2250.0
17792,cat,bronze,cat_breed,american shorthair,1.0204175154911845,2250.0
17793,cat,bronze,cat_breed,american wirehair,1.056,2250.0
17794,cat,bronze,cat_breed,angora,1.045911227648979,2250.0
17795,cat,bronze,cat_breed,asian leopard,999.0,2250.0
17796,cat,bronze,cat_breed,balinese,1.07,2250.0
17797,cat,bronze,cat_breed,bengal,1.2276880877742944,2250.0
17798,cat,bronze,cat_breed,bicolour,1.07,2250.0
17799,cat,bronze,cat_breed,bicolour longhair,1.0524854551832499,2250.0
17800,cat,bronze,cat_breed,birman,1.050686875423714,2250.0
17801,cat,bronze,cat_breed,black long hair,1.045,2250.0
17802,cat,bronze,cat_breed,blue long hair,1.0616729959640416,2250.0
17803,cat,bronze,cat_breed,blue tabby,1.073,2250.0
17804,cat,bronze,cat_breed,bobtail,1.07,2250.0
17805,cat,bronze,cat_breed,bombay,1.043,2250.0
17806,cat,bronze,cat_breed,british bicolour shorthair,1.0055631476242268,2250.0
17807,cat,bronze,cat_breed,british black shorthair,1.0056846386941167,2250.0
17808,cat,bronze,cat_breed,british blue cream shorthair,1.0048177741479996,2250.0
17809,cat,bronze,cat_breed,british blue shorthair,1.0302,2250.0
17810,cat,bronze,cat_breed,british cream shorthair,1.0050449933740533,2250.0
17811,cat,bronze,cat_breed,british shorthair,0.8647136160071263,2250.0
17812,cat,bronze,cat_breed,british smoke shorthair,1.02,2250.0
17813,cat,bronze,cat_breed,british spotted shorthair,1.0052611242245666,2250.0
17814,cat,bronze,cat_breed,british tabby shorthair,1.0053653597094199,2250.0
17815,cat,bronze,cat_breed,british tipped shorthair,1.02,2250.0
17816,cat,bronze,cat_breed,british tortoiseshell shorthair,1.005467198762667,2250.0
17817,cat,bronze,cat_breed,british white shorthair,1.021,2250.0
17818,cat,bronze,cat_breed,burmese,1.028627032041556,2250.0
17819,cat,bronze,cat_breed,burmese blue,1.043,2250.0
17820,cat,bronze,cat_breed,burmese blue point,1.043,2250.0
17821,cat,bronze,cat_breed,burmese blue tortoiseshell,1.043,2250.0
17822,cat,bronze,cat_breed,burmese brown,1.043,2250.0
17823,cat,bronze,cat_breed,burmese brown tortoiseshell,1.043,2250.0
17824,cat,bronze,cat_breed,burmese chocolate,1.043,2250.0
17825,cat,bronze,cat_breed,burmese chocolate tortoiseshell,1.043,2250.0
17826,cat,bronze,cat_breed,burmese cream,1.043,2250.0
17827,cat,bronze,cat_breed,burmese lilac,0.9261425818635535,2250.0
17828,cat,bronze,cat_breed,burmese lilac tortoiseshell,1.043,2250.0
17829,cat,bronze,cat_breed,burmese red,1.043,2250.0
17830,cat,bronze,cat_breed,burmese tortoiseshell,1.043,2250.0
17831,cat,bronze,cat_breed,burmilla,1.0514952904684134,2250.0
17832,cat,bronze,cat_breed,calafornia rex,1.07,2250.0
17833,cat,bronze,cat_breed,cameo longhair,1.06,2250.0
17834,cat,bronze,cat_breed,chartreux,1.055,2250.0
17835,cat,bronze,cat_breed,chinchilla longhair,1.047,2250.0
17836,cat,bronze,cat_breed,colorpoint long hair,1.047,2250.0
17837,cat,bronze,cat_breed,cornish rex,1.228,2250.0
17838,cat,bronze,cat_breed,cream longhair,1.06,2250.0
17839,cat,bronze,cat_breed,cymric,1.228,2250.0
17840,cat,bronze,cat_breed,devon rex,1.07,2250.0
17841,cat,bronze,cat_breed,domestic long hair,0.855,2250.0
17842,cat,bronze,cat_breed,domestic semi-long hair,0.9115489804591482,2250.0
17843,cat,bronze,cat_breed,domestic short hair,0.8657787919297891,2250.0
17844,cat,bronze,cat_breed,egyptian mau,1.0871232897774878,2250.0
17845,cat,bronze,cat_breed,exotic shorthair,1.042050394520699,2250.0
17846,cat,bronze,cat_breed,foreign shorthairs,1.2947652951605062,2250.0
17847,cat,bronze,cat_breed,forest cat,1.0481916572179575,2250.0
17848,cat,bronze,cat_breed,havana,1.0136047752393176,2250.0
17849,cat,bronze,cat_breed,japanese bobtail,1.066,2250.0
17850,cat,bronze,cat_breed,korat,1.06,2250.0
17851,cat,bronze,cat_breed,longhair black,0.9927292724411274,2250.0
17852,cat,bronze,cat_breed,longhair black&white,1.002,2250.0
17853,cat,bronze,cat_breed,longhair blue,1.0690837957922634,2250.0
17854,cat,bronze,cat_breed,longhair blue cream,1.0426666666666666,2250.0
17855,cat,bronze,cat_breed,longhair blue cream and white,1.0473333333333334,2250.0
17856,cat,bronze,cat_breed,longhair blue grey,1.069116912802605,2250.0
17857,cat,bronze,cat_breed,longhair blue persian,1.079,2250.0
17858,cat,bronze,cat_breed,longhair blue point,1.079,2250.0
17859,cat,bronze,cat_breed,longhair blue smoke,1.079,2250.0
17860,cat,bronze,cat_breed,longhair chocolate,0.9928527312379813,2250.0
17861,cat,bronze,cat_breed,longhair chocolate and black,0.9928830563133758,2250.0
17862,cat,bronze,cat_breed,longhair colourpoint,1.0166955229387478,2250.0
17863,cat,bronze,cat_breed,longhair colourpoint seal,1.0167261475361653,2250.0
17864,cat,bronze,cat_breed,longhair cream,1.06,2250.0
17865,cat,bronze,cat_breed,longhair cream cameo,1.06,2250.0
17866,cat,bronze,cat_breed,longhair ginger,0.9929727838367581,2250.0
17867,cat,bronze,cat_breed,longhair ginger and white,0.9930022865308389,2250.0
17868,cat,bronze,cat_breed,longhair grey,1.0693424014028803,2250.0
17869,cat,bronze,cat_breed,longhair grey and white,1.031217222405121,2250.0
17870,cat,bronze,cat_breed,longhair lilac,1.0405,2250.0
17871,cat,bronze,cat_breed,longhair red,1.002,2250.0
17872,cat,bronze,cat_breed,longhair red colourpoint,1.002,2250.0
17873,cat,bronze,cat_breed,longhair red point cameo,1.02204,2250.0
17874,cat,bronze,cat_breed,longhair red tortoiseshell,1.002,2250.0
17875,cat,bronze,cat_breed,longhair shorthair cameo,1.2947652951605062,2250.0
17876,cat,bronze,cat_breed,longhair silver,1.0025,2250.0
17877,cat,bronze,cat_breed,longhair silver tabby,0.9935851668536377,2250.0
17878,cat,bronze,cat_breed,longhair tabby,1.0025,2250.0
17879,cat,bronze,cat_breed,longhair tabby and tortoiseshell,1.0025,2250.0
17880,cat,bronze,cat_breed,longhair tabby and white,1.0025,2250.0
17881,cat,bronze,cat_breed,longhair tabby point,0.9936424545509701,2250.0
17882,cat,bronze,cat_breed,longhair tortoiseshell,1.0025,2250.0
17883,cat,bronze,cat_breed,longhair tortoiseshell and white,0.9936708181834093,2250.0
17884,cat,bronze,cat_breed,longhair white,1.003,2250.0
17885,cat,bronze,cat_breed,longhair white and black,0.9941946087041141,2250.0
17886,cat,bronze,cat_breed,longhair white and ginger,1.0025,2250.0
17887,cat,bronze,cat_breed,maine coon,0.9506607275644274,2250.0
17888,cat,bronze,cat_breed,manx,1.0637570574432247,2250.0
17889,cat,bronze,cat_breed,munchkin,1.056,2250.0
17890,cat,bronze,cat_breed,nebelung,1.055,2250.0
17891,cat,bronze,cat_breed,norwegian forest cat,0.9422074934710083,2250.0
17892,cat,bronze,cat_breed,ocicat,1.07,2250.0
17893,cat,bronze,cat_breed,oriental,1.0464486074383461,2250.0
17894,cat,bronze,cat_breed,palomino,1.2,2250.0
17895,cat,bronze,cat_breed,persian,0.95,2250.0
17896,cat,bronze,cat_breed,persian bi-colour,1.055,2250.0
17897,cat,bronze,cat_breed,persian blue,1.06555,2250.0
17898,cat,bronze,cat_breed,persian chinchilla,1.2439839989420467,2250.0
17899,cat,bronze,cat_breed,persian cream,1.06,2250.0
17900,cat,bronze,cat_breed,persian exotic,1.070825,2250.0
17901,cat,bronze,cat_breed,persian golden,1.055,2250.0
17902,cat,bronze,cat_breed,persian pewter,1.055,2250.0
17903,cat,bronze,cat_breed,persian red cameo,1.055,2250.0
17904,cat,bronze,cat_breed,persian red point,1.055,2250.0
17905,cat,bronze,cat_breed,persian seal point,1.055,2250.0
17906,cat,bronze,cat_breed,persian smoke,1.062775,2250.0
17907,cat,bronze,cat_breed,persian tabby,1.0465980274224365,2250.0
17908,cat,bronze,cat_breed,persian tortoiseshell,1.055,2250.0
17909,cat,bronze,cat_breed,persian tri-colour,1.055,2250.0
17910,cat,bronze,cat_breed,persian van,1.06,2250.0
17911,cat,bronze,cat_breed,pewter longhair,1.055,2250.0
17912,cat,bronze,cat_breed,ragdoll,0.9006928,2250.0
17913,cat,bronze,cat_breed,red self longhair,1.02204,2250.0
17914,cat,bronze,cat_breed,rex,1.26,2250.0
17915,cat,bronze,cat_breed,russian blue,1.0578676379895104,2250.0
17916,cat,bronze,cat_breed,scottish fold,1.068,2250.0
17917,cat,bronze,cat_breed,semi-longhair,1.0292206979371135,2250.0
17918,cat,bronze,cat_breed,shorthair black,0.9866255015691346,2250.0
17919,cat,bronze,cat_breed,shorthair black and white,0.9944999999999999,2250.0
17920,cat,bronze,cat_breed,shorthair blue,1.0306722676720053,2250.0
17921,cat,bronze,cat_breed,shorthair blue cream,0.9866861614030641,2250.0
17922,cat,bronze,cat_breed,shorthair british tipped,0.994,2250.0
17923,cat,bronze,cat_breed,shorthair cream,0.994,2250.0
17924,cat,bronze,cat_breed,shorthair dark abyssinian,0.994,2250.0
17925,cat,bronze,cat_breed,shorthair ginger,0.994,2250.0
17926,cat,bronze,cat_breed,shorthair ginger and white,0.9872224739790688,2250.0
17927,cat,bronze,cat_breed,shorthair grey,1.030755777917324,2250.0
17928,cat,bronze,cat_breed,shorthair grey and white,0.9872620986480303,2250.0
17929,cat,bronze,cat_breed,shorthair manx,1.073,2250.0
17930,cat,bronze,cat_breed,shorthair red tabby,0.994,2250.0
17931,cat,bronze,cat_breed,shorthair silver tabby,0.9867854045588756,2250.0
17932,cat,bronze,cat_breed,shorthair tabby,0.9868049823119329,2250.0
17933,cat,bronze,cat_breed,shorthair tabby and tortoiseshell,0.9868244716775423,2250.0
17934,cat,bronze,cat_breed,shorthair tabby and white,0.9944999999999999,2250.0
17935,cat,bronze,cat_breed,shorthair tortoiseshell,0.994,2250.0
17936,cat,bronze,cat_breed,shorthair tortoiseshell and white,0.9873402737889592,2250.0
17937,cat,bronze,cat_breed,shorthair white,0.9878560085228126,2250.0
17938,cat,bronze,cat_breed,shorthair white and black,0.9873788370685628,2250.0
17939,cat,bronze,cat_breed,shorthair white and ginger,0.9873979903532663,2250.0
17940,cat,bronze,cat_breed,siamese,0.9432339930839058,2250.0
17941,cat,bronze,cat_breed,siamese blue point,1.0475063111093312,2250.0
17942,cat,bronze,cat_breed,siamese chocolate point,1.055,2250.0
17943,cat,bronze,cat_breed,siamese cream point,1.055,2250.0
17944,cat,bronze,cat_breed,siamese foreign black,1.055,2250.0
17945,cat,bronze,cat_breed,siamese lilac point,1.047546327143462,2250.0
17946,cat,bronze,cat_breed,siamese red point,1.055,2250.0
17947,cat,bronze,cat_breed,siamese seal point,1.0475662048613386,2250.0
17948,cat,bronze,cat_breed,siamese tabby point,0.9433238832970346,2250.0
17949,cat,bronze,cat_breed,siamese tortoiseshell point,1.055,2250.0
17950,cat,bronze,cat_breed,singapura,1.066,2250.0
17951,cat,bronze,cat_breed,smoke longhair,1.047,2250.0
17952,cat,bronze,cat_breed,snow leopard bengal,1.0625992363472534,2250.0
17953,cat,bronze,cat_breed,snowshoe,1.07,2250.0
17954,cat,bronze,cat_breed,somali,1.060651883710459,2250.0
17955,cat,bronze,cat_breed,sphynx,1.098,2250.0
17956,cat,bronze,cat_breed,tabby longhair,0.9953182975612124,2250.0
17957,cat,bronze,cat_breed,tiffany,1.055,2250.0
17958,cat,bronze,cat_breed,tonkinese,1.098,2250.0
17959,cat,bronze,cat_breed,tortoiseshell longhair,0.9958835286092751,2250.0
17960,cat,bronze,cat_breed,turkish van,1.07,2250.0
17961,cat,bronze,cat_breed,white longhair,0.9965142691579705,2250.0
17962,cat,bronze,cat_breed,wiener cat,1.295,2250.0
17963,cat,bronze,cat_breed,wirehair cat,1.048,2250.0
17964,cat,silver,base_rate,,95.21389381750912,3000.0
17965,cat,silver,multipet,no,1.0,3000.0
17966,cat,silver,multipet,yes,0.8,3000.0
17967,cat,silver,copay,no,1.0,3000.0
17968,cat,silver,copay,yes,0.825,3000.0
17969,cat,silver,neutered_gender,female: yes,1.0,3000.0
17970,cat,silver,neutered_gender,female: no,1.1025,3000.0
17971,cat,silver,neutered_gender,male: yes,1.0,3000.0
17972,cat,silver,neutered_gender,male: no,1.05,3000.0
17973,cat,silver,chipped,yes,1.0,3000.0
17974,cat,silver,chipped,no,0.95,3000.0
17975,cat,silver,vaccinations,yes,1.0,3000.0
17976,cat,silver,vaccinations,no,1.0,3000.0
17977,cat,silver,pre_existing,yes,1.0,3000.0
17978,cat,silver,pre_existing,no,1.0,3000.0
17979,cat,silver,aggressive,yes,1.0,3000.0
17980,cat,silver,aggressive,no,1.0,3000.0
17981,cat,silver,postcode,ab,0.9321314664817704,3000.0
17982,cat,silver,postcode,al,1.5,3000.0
17983,cat,silver,postcode,b,1.0736108854414046,3000.0
17984,cat,silver,postcode,ba,1.1,3000.0
17985,cat,silver,postcode,bb,1.0311000000000001,3000.0
17986,cat,silver,postcode,bd,1.3,3000.0
17987,cat,silver,postcode,bh,1.1,3000.0
17988,cat,silver,postcode,bl,1.1,3000.0
17989,cat,silver,postcode,bn,1.1,3000.0
17990,cat,silver,postcode,br,1.1,3000.0
17991,cat,silver,postcode,bs,1.1781000000000004,3000.0
17992,cat,silver,postcode,bt,0.9211430918918918,3000.0
17993,cat,silver,postcode,ca,1.0000725000000001,3000.0
17994,cat,silver,postcode,cb,1.1,3000.0
17995,cat,silver,postcode,cf,0.9774,3000.0
17996,cat,silver,postcode,ch,1.1,3000.0
17997,cat,silver,postcode,cm,1.1,3000.0
17998,cat,silver,postcode,co,1.0753813914501258,3000.0
17999,cat,silver,postcode,cr,1.5,3000.0
18000,cat,silver,postcode,ct,1.1,3000.0
18001,cat,silver,postcode,cv,1.1,3000.0
18002,cat,silver,postcode,cw,1.0931250000000001,3000.0
18003,cat,silver,postcode,da,1.1,3000.0
18004,cat,silver,postcode,dd,0.8489672315116228,3000.0
18005,cat,silver,postcode,de,1.0551169590643275,3000.0
18006,cat,silver,postcode,dg,0.8931159420289856,3000.0
18007,cat,silver,postcode,dh,1.0176769690927219,3000.0
18008,cat,silver,postcode,dl,1.053960113960114,3000.0
18009,cat,silver,postcode,dn,1.0370540652839688,3000.0
18010,cat,silver,postcode,dt,1.001,3000.0
18011,cat,silver,postcode,dy,1.3,3000.0
18012,cat,silver,postcode,e,1.5,3000.0
18013,cat,silver,postcode,ec,1.5,3000.0
18014,cat,silver,postcode,eh,1.0253904722275433,3000.0
18015,cat,silver,postcode,en,1.5,3000.0
18016,cat,silver,postcode,ex,1.0024137931034482,3000.0
18017,cat,silver,postcode,fk,0.9300494498381877,3000.0
18018,cat,silver,postcode,fy,0.9509203763440859,3000.0
18019,cat,silver,postcode,g,0.9711127887823396,3000.0
18020,cat,silver,postcode,gl,1.014826284108067,3000.0
18021,cat,silver,postcode,gu,1.1,3000.0
18022,cat,silver,postcode,ha,1.5,3000.0
18023,cat,silver,postcode,hd,1.1,3000.0
18024,cat,silver,postcode,hg,0.9284069886947584,3000.0
18025,cat,silver,postcode,hp,1.1,3000.0
18026,cat,silver,postcode,hr,1.003173607961067,3000.0
18027,cat,silver,postcode,hs,0.8237791284005683,3000.0
18028,cat,silver,postcode,hu,0.9905142857142858,3000.0
18029,cat,silver,postcode,hx,1.1,3000.0
18030,cat,silver,postcode,ig,1.3,3000.0
18031,cat,silver,postcode,ip,1.0801935446575786,3000.0
18032,cat,silver,postcode,iv,0.8216196498054475,3000.0
18033,cat,silver,postcode,ka,0.9475459459459459,3000.0
18034,cat,silver,postcode,kt,1.3,3000.0
18035,cat,silver,postcode,kw,0.774160363188559,3000.0
18036,cat,silver,postcode,ky,1.0400036393709595,3000.0
18037,cat,silver,postcode,l,1.0581999999999998,3000.0
18038,cat,silver,postcode,la,0.9385159791347061,3000.0
18039,cat,silver,postcode,ld,0.8430197444831591,3000.0
18040,cat,silver,postcode,le,0.979284090909091,3000.0
18041,cat,silver,postcode,ll,0.89775,3000.0
18042,cat,silver,postcode,ln,0.8398718998210039,3000.0
18043,cat,silver,postcode,ls,1.1,3000.0
18044,cat,silver,postcode,lu,1.1,3000.0
18045,cat,silver,postcode,m,1.1,3000.0
18046,cat,silver,postcode,me,1.1,3000.0
18047,cat,silver,postcode,mk,1.092582026431718,3000.0
18048,cat,silver,postcode,ml,1.1,3000.0
18049,cat,silver,postcode,n,1.5,3000.0
18050,cat,silver,postcode,ne,0.9710644141229301,3000.0
18051,cat,silver,postcode,ng,1.1,3000.0
18052,cat,silver,postcode,nn,1.1,3000.0
18053,cat,silver,postcode,np,0.9812014422120916,3000.0
18054,cat,silver,postcode,nr,1.0854111400570616,3000.0
18055,cat,silver,postcode,nw,1.5,3000.0
18056,cat,silver,postcode,ol,1.0977624784853701,3000.0
18057,cat,silver,postcode,ox,1.1,3000.0
18058,cat,silver,postcode,pa,0.9917628407798655,3000.0
18059,cat,silver,postcode,pe,1.1,3000.0
18060,cat,silver,postcode,ph,0.8236967244436285,3000.0
18061,cat,silver,postcode,pl,0.870135622262471,3000.0
18062,cat,silver,postcode,po,0.9968412472540761,3000.0
18063,cat,silver,postcode,pr,1.076985,3000.0
18064,cat,silver,postcode,rg,1.1,3000.0
18065,cat,silver,postcode,rh,1.1,3000.0
18066,cat,silver,postcode,rm,1.3,3000.0
18067,cat,silver,postcode,s,1.0236588858019133,3000.0
18068,cat,silver,postcode,sa,1.0687499999999999,3000.0
18069,cat,silver,postcode,se,1.3,3000.0
18070,cat,silver,postcode,sg,1.1,3000.0
18071,cat,silver,postcode,sk,0.9715875299760194,3000.0
18072,cat,silver,postcode,sl,1.3,3000.0
18073,cat,silver,postcode,sm,1.5,3000.0
18074,cat,silver,postcode,sn,1.0644755618550863,3000.0
18075,cat,silver,postcode,so,1.1,3000.0
18076,cat,silver,postcode,sp,1.3,3000.0
